grid_id,x_utm,y_utm,longitude,latitude,elevation_m,slope_deg,low_lying_score,soil_clay_0_5cm,built_up_ratio,water_ratio,vegetation_ratio,worldcover_class,dist_to_swd_m,dist_to_macro_drain_m,dist_to_micro_drain_m,dist_to_river_stream_m,dist_to_buckingham_canal_m,dist_to_krishna_water_canal_m,drainage_density_m_per_km2,building_count,building_area_m2,dist_to_hospital_m,hospital_count_1km,dist_to_police_m,dist_to_fire_station_m
CHN_G0632,402750.0,1428250.0,80.103528,12.918111,25.16,0.81,0.58,225.0,0.836,0.002,0.162,50,9827.8,1261.0,8519.0,1864.6,14776.4,41360.9,0.0,324,39581.1,748.6,9,1298.6,4313.9
CHN_G0633,403250.0,1428250.0,80.108137,12.918126,29.16,3.97,0.466,228.0,0.758,0.002,0.223,50,9359.3,1647.9,8057.0,1988.2,14282.3,41670.5,0.0,404,52109.7,725.6,12,957.6,3948.2
CHN_G0634,403750.0,1428250.0,80.112746,12.918142,27.44,6.18,0.686,222.0,0.85,0.0,0.144,50,8861.2,2083.6,7599.8,1502.8,13788.5,41983.9,0.0,123,24639.2,651.2,14,804.8,3614.8
CHN_G0635,404250.0,1428250.0,80.117354,12.918158,35.09,2.38,0.324,348.0,0.215,0.0,0.785,10,8363.4,2543.0,7148.4,1031.5,13294.7,42300.8,0.0,111,35703.1,697.9,6,937.2,3323.4
CHN_G0636,404750.0,1428250.0,80.121963,12.918173,39.36,2.35,0.098,343.0,0.069,0.0,0.931,10,7865.8,3015.3,6703.8,608.0,12800.9,42621.3,0.0,39,2648.2,324.6,18,1268.4,3086.0
CHN_G0637,405250.0,1428250.0,80.126572,12.918189,37.59,3.93,0.179,274.0,0.322,0.0,0.678,10,7368.6,3495.4,6267.6,418.7,12307.7,42945.2,0.0,301,22439.3,299.2,26,1077.2,2915.8
CHN_G0638,405750.0,1428250.0,80.131181,12.918204,31.22,2.48,0.523,301.0,0.632,0.0,0.281,50,6871.8,3980.1,5841.7,444.6,11815.0,43272.4,0.0,428,54134.8,515.2,26,684.5,2824.9
CHN_G0639,406250.0,1428250.0,80.135789,12.918219,24.62,0.33,0.836,301.0,0.23,0.0,0.73,10,6375.4,4446.0,5428.3,325.2,11322.9,43602.9,0.0,83,25099.4,363.0,20,526.2,2821.1
CHN_G0640,406750.0,1428250.0,80.140398,12.918234,29.89,0.61,0.419,136.0,0.922,0.003,0.063,50,5879.7,4548.8,5030.8,615.7,10831.6,43936.6,0.0,46,23531.9,216.8,11,764.9,2904.6
CHN_G0641,407250.0,1428250.0,80.145007,12.91825,23.24,1.53,0.706,85.0,0.897,0.0,0.1,50,5384.8,4702.8,4653.0,1063.3,10341.1,44273.4,0.0,25,4903.9,173.6,19,1180.4,3068.4
CHN_G0642,407750.0,1428250.0,80.149616,12.918265,22.28,1.62,0.682,61.0,0.602,0.0,0.394,50,4890.9,4903.1,4299.3,1508.9,9851.0,44613.3,0.0,0,0.0,314.3,18,1643.7,3300.6
CHN_G0643,408250.0,1428250.0,80.154224,12.91828,18.43,1.56,0.837,135.0,0.652,0.0,0.33,50,4398.4,5144.4,3977.1,1971.1,9360.8,44956.2,0.0,3,783.9,185.8,14,2123.7,3587.8
CHN_G0644,408750.0,1428250.0,80.158833,12.918294,21.45,2.28,0.594,135.0,0.856,0.0,0.141,50,3907.8,5421.2,3694.7,1653.6,8870.6,45302.1,0.0,47,23158.6,607.4,10,2611.2,3918.0
CHN_G0645,409250.0,1428250.0,80.163442,12.918309,19.06,3.87,0.702,119.0,0.536,0.0,0.44,50,3420.0,5728.4,3461.8,1243.1,8380.4,45650.7,0.0,182,53031.1,394.2,5,3075.4,4281.2
CHN_G0646,409750.0,1428250.0,80.168051,12.918324,22.69,3.63,0.415,114.0,0.644,0.0,0.345,50,2936.2,6061.3,3287.3,876.2,7890.2,46002.2,0.0,301,48550.0,300.3,4,2769.0,4669.8
CHN_G0647,410250.0,1428250.0,80.172659,12.918339,21.3,0.89,0.416,54.0,0.632,0.0,0.362,50,2458.9,5621.9,3139.9,700.2,7400.1,46356.4,0.0,48,17215.7,161.1,5,2434.7,5078.0
CHN_G0648,410750.0,1428250.0,80.177268,12.918353,22.99,3.27,0.262,185.0,0.541,0.0,0.455,50,1992.8,5129.2,3045.9,833.0,6909.2,46679.6,0.0,115,26142.4,282.6,5,1935.4,5501.3
CHN_G0649,411250.0,1428250.0,80.181877,12.918368,13.87,4.5,0.782,185.0,0.531,0.001,0.39,50,1535.7,4638.2,3029.9,1144.4,6418.0,46985.0,0.0,125,20062.8,387.5,15,1436.5,5936.5
CHN_G0650,411750.0,1428250.0,80.186486,12.918382,20.07,2.37,0.352,185.0,0.83,0.0,0.167,50,1089.3,4149.3,3075.4,1374.2,5926.9,47293.8,0.0,100,20969.3,114.3,31,938.9,6381.3
CHN_G0651,412250.0,1428250.0,80.191095,12.918396,24.1,3.07,0.0,23.0,0.968,0.0,0.029,50,661.5,3663.4,2608.3,1563.3,5435.7,47605.8,0.0,20,3548.9,82.2,29,446.7,6833.7
CHN_G0652,412750.0,1428250.0,80.195704,12.918411,22.81,2.63,0.0,5.0,0.83,0.0,0.151,50,187.9,3181.8,2156.1,1795.4,4944.6,47921.0,2930.9,0,0.0,77.5,31,132.3,7292.3
CHN_G0653,413250.0,1428250.0,80.200312,12.918425,15.64,4.2,0.29,177.0,0.867,0.0,0.13,50,23.0,2707.0,1730.4,2121.9,4453.4,48239.3,15635.8,0,0.0,298.6,16,579.2,7109.1
CHN_G0654,413750.0,1428250.0,80.204921,12.918439,7.95,0.88,0.611,319.0,0.458,0.0,0.541,50,185.3,2243.1,1337.2,2506.3,3962.3,48560.7,1857.7,0,0.0,451.9,3,1074.0,6914.2
CHN_G0655,414250.0,1428250.0,80.20953,12.918453,2.51,0.53,0.802,313.0,0.072,0.0,0.928,30,642.4,1798.6,946.1,2868.0,3471.2,48885.1,0.0,0,0.0,905.1,1,1572.1,6750.7
CHN_G0656,414750.0,1428250.0,80.214139,12.918467,1.06,0.2,0.786,314.0,0.0,0.0,1.0,30,859.9,1392.4,555.0,2925.7,2980.0,49212.4,0.0,0,0.0,1390.8,0,2071.1,6621.1
CHN_G0657,415250.0,1428250.0,80.218748,12.918481,1.35,0.47,0.721,308.0,0.0,0.066,0.907,40,754.6,1068.8,163.8,3065.1,2488.9,49542.6,0.0,0,0.0,1322.6,0,2193.3,6527.3
CHN_G0658,415750.0,1428250.0,80.223357,12.918494,1.08,0.53,0.724,311.0,0.011,0.07,0.914,30,254.7,791.5,227.6,3275.6,1997.7,49875.7,0.0,0,0.0,953.9,2,2015.1,6470.8
CHN_G0659,416250.0,1428250.0,80.227966,12.918508,2.41,1.36,0.649,209.0,0.696,0.0,0.302,50,43.3,622.8,709.8,3544.6,1508.7,50211.5,5407.0,0,0.0,705.8,3,1952.2,6452.8
CHN_G0660,416750.0,1428250.0,80.232574,12.918522,6.31,3.1,0.42,66.0,0.548,0.041,0.381,50,413.3,269.9,1206.6,3859.9,1024.7,50550.0,0.0,0,0.0,541.0,3,2015.4,6473.4
CHN_G0661,417250.0,1428250.0,80.237183,12.918535,4.73,3.27,0.559,313.0,0.204,0.121,0.635,30,566.0,198.1,1705.3,4211.2,530.7,50891.2,0.0,0,0.0,766.3,1,2193.7,6532.3
CHN_G0662,417750.0,1428250.0,80.241792,12.918548,1.61,0.91,0.795,320.0,0.17,0.0,0.703,30,531.4,506.2,2204.6,4590.1,40.4,51234.7,0.0,0,0.0,1060.5,0,2462.2,6628.6
CHN_G0663,418250.0,1428250.0,80.246401,12.918562,1.16,0.35,0.777,143.0,0.679,0.029,0.258,50,286.6,616.2,2704.1,4990.3,449.9,51580.7,0.0,0,0.0,772.7,1,2795.2,6760.5
CHN_G0664,418750.0,1428250.0,80.25101,12.918575,6.82,1.52,0.389,143.0,0.84,0.01,0.149,50,538.8,1000.7,3203.8,5407.3,940.3,51920.9,0.0,0,0.0,754.7,1,3172.3,6926.1
CHN_G0665,419250.0,1428250.0,80.255619,12.918588,5.49,2.29,0.439,57.0,0.502,0.157,0.275,50,174.1,1457.1,3703.5,5792.8,1430.6,52262.1,446.2,0,0.0,1020.8,0,3550.8,7123.0
CHN_G0666,419750.0,1428250.0,80.260228,12.918601,0.0,0.0,0.745,57.0,0.0,1.0,0.0,80,428.1,1935.2,4203.4,5996.3,1911.2,52605.9,0.0,0,0.0,1419.3,0,3790.4,7348.7
CHN_G0667,420250.0,1428250.0,80.264837,12.918614,0.0,0.0,0.68,57.0,0.0,1.0,0.0,80,886.1,2422.1,4703.2,6233.4,2395.7,52952.2,0.0,0,0.0,1867.3,0,4077.5,7600.7
CHN_G0668,420750.0,1428250.0,80.269446,12.918627,0.0,0.0,0.6,57.0,0.0,1.0,0.0,80,1373.4,2913.5,5203.1,6500.4,2885.5,53300.9,0.0,0,0.0,2336.5,0,4402.8,7876.3
CHN_G0669,421250.0,1428250.0,80.274054,12.91864,0.0,0.0,0.582,57.0,0.0,1.0,0.0,80,1867.3,3407.4,5703.0,6793.7,3378.3,53652.0,0.0,0,0.0,2816.3,0,4758.5,8173.3
CHN_G0670,421750.0,1428250.0,80.278663,12.918653,0.0,0.0,0.582,57.0,0.0,1.0,0.0,80,2363.8,3902.8,6203.0,7110.2,3872.9,54005.4,0.0,0,0.0,3302.2,0,5138.2,8489.4
CHN_G0671,422250.0,1428250.0,80.283272,12.918666,0.0,0.0,0.582,57.0,0.0,1.0,0.0,80,2861.5,4399.3,6702.9,7446.8,4364.5,54361.2,0.0,0,0.0,3791.7,0,5537.2,8822.5
CHN_G0672,422750.0,1428250.0,80.287881,12.918678,0.0,0.0,0.582,57.0,0.0,1.0,0.0,80,3359.9,4896.4,7202.8,7800.9,4852.3,54719.2,0.0,0,0.0,4283.6,0,5951.4,9170.7
CHN_G0673,402250.0,1428750.0,80.098903,12.922616,20.79,0.63,0.782,225.0,0.866,0.0,0.132,50,9849.8,554.1,8821.2,1225.7,15349.0,40659.1,0.0,368,38237.7,591.2,10,1549.6,4423.8
CHN_G0674,402750.0,1428750.0,80.103512,12.922631,20.33,1.43,0.936,225.0,0.55,0.0,0.434,50,9479.1,965.7,8346.0,1714.5,14856.3,40968.0,0.0,562,40582.6,338.7,15,1063.9,4006.0
CHN_G0675,403250.0,1428750.0,80.108121,12.922647,24.5,0.02,0.837,220.0,0.572,0.0,0.423,50,9120.7,1434.6,7873.8,2078.2,14364.0,41280.6,0.0,20,1362.2,289.5,33,602.1,3609.2
CHN_G0676,403750.0,1428750.0,80.11273,12.922663,30.33,2.3,0.638,220.0,0.64,0.0,0.358,50,8776.2,1918.6,7405.4,1709.8,13872.2,41596.9,0.0,4,616.2,183.1,38,305.2,3241.1
CHN_G0677,404250.0,1428750.0,80.117338,12.922678,31.4,2.25,0.674,28.0,0.565,0.0,0.427,50,8425.9,2402.4,6941.3,1314.9,13381.1,41916.8,0.0,0,0.0,407.6,40,569.0,2912.6
CHN_G0678,404750.0,1428750.0,80.121947,12.922694,39.46,3.06,0.156,334.0,0.137,0.0,0.862,10,7932.3,2883.7,6482.5,1017.2,12890.6,42240.1,0.0,0,0.0,242.2,47,1026.8,2638.5
CHN_G0679,405250.0,1428750.0,80.126556,12.922709,33.35,3.13,0.453,167.0,0.571,0.0,0.424,50,7439.5,3367.5,6030.3,747.1,12400.5,42566.9,0.0,16,4515.4,85.9,31,942.0,2437.2
CHN_G0680,405750.0,1428750.0,80.131165,12.922725,29.09,4.16,0.66,167.0,0.943,0.0,0.055,50,6947.8,3845.0,5586.3,247.5,11910.3,42897.0,0.0,34,9030.1,55.5,35,442.3,2327.7
CHN_G0681,406250.0,1428750.0,80.135774,12.92274,29.77,0.72,0.536,301.0,0.818,0.001,0.175,50,6457.3,3952.5,5152.6,33.0,11420.1,43230.4,0.0,33,4576.5,266.6,35,62.6,2323.1
CHN_G0682,406750.0,1428750.0,80.140383,12.922755,30.34,2.0,0.379,301.0,0.956,0.0,0.044,50,5968.4,4067.8,4731.9,394.4,10929.9,43567.0,0.0,150,20533.2,172.4,14,558.7,2423.9
CHN_G0683,407250.0,1428750.0,80.144991,12.92277,27.17,3.82,0.449,61.0,0.972,0.0,0.026,50,5481.5,4239.3,4328.2,883.7,10439.7,43906.6,0.0,523,69216.9,110.2,18,1058.5,2617.9
CHN_G0684,407750.0,1428750.0,80.1496,12.922786,23.4,1.15,0.58,61.0,0.818,0.0,0.18,50,4997.2,4460.5,3946.5,1380.7,9949.6,44249.4,0.0,619,72214.9,82.9,16,1558.4,2886.5
CHN_G0685,408250.0,1428750.0,80.154209,12.9228,23.29,4.52,0.509,74.0,0.945,0.0,0.05,50,4516.3,4724.5,3592.9,1652.9,9458.6,44595.1,0.0,423,52912.9,142.3,12,2058.4,3211.0
CHN_G0686,408750.0,1428750.0,80.158818,12.922815,25.77,2.68,0.315,85.0,0.869,0.0,0.124,50,4040.0,5024.5,3277.5,1549.7,8967.4,44943.7,0.0,495,57135.6,108.2,8,2558.4,3576.1
CHN_G0687,409250.0,1428750.0,80.163427,12.92283,22.53,3.01,0.495,85.0,0.627,0.0,0.368,50,3570.2,5354.4,3012.5,1529.5,8476.3,45295.1,0.0,380,46852.6,238.6,4,3058.4,3970.8
CHN_G0688,409750.0,1428750.0,80.168036,12.922845,22.01,2.6,0.478,255.0,0.416,0.0,0.579,50,3109.9,5709.2,2811.6,1310.5,7985.1,45649.3,0.0,135,28863.4,350.2,4,2995.5,4387.0
CHN_G0689,410250.0,1428750.0,80.172645,12.92286,28.12,3.21,0.051,308.0,0.0,0.0,1.0,10,2653.5,5562.1,2660.8,1199.9,7494.0,45978.8,0.0,33,5449.8,491.2,4,2508.2,4819.1
CHN_G0690,410750.0,1428750.0,80.177254,12.922874,20.1,3.17,0.484,317.0,0.005,0.0,0.994,10,2188.2,5063.6,2549.4,1285.9,7002.9,46283.4,0.0,0,0.0,740.2,4,2027.1,5263.3
CHN_G0691,411250.0,1428750.0,80.181862,12.922889,19.63,2.02,0.478,322.0,0.238,0.0,0.749,10,1689.3,4565.5,2530.7,1525.9,6511.7,46591.5,0.0,49,12434.6,757.8,10,1557.9,5716.7
CHN_G0692,411750.0,1428750.0,80.186471,12.922903,19.33,2.64,0.414,137.0,0.988,0.0,0.012,50,1191.4,4067.9,2607.7,1817.1,6020.6,46902.8,0.0,83,24154.8,462.9,17,1115.8,6177.3
CHN_G0693,412250.0,1428750.0,80.19108,12.922917,16.64,1.47,0.443,299.0,0.796,0.0,0.2,50,696.3,3570.9,2772.1,2017.9,5529.4,47217.4,0.0,428,70235.2,529.2,24,750.4,6643.6
CHN_G0694,412750.0,1428750.0,80.195689,12.922932,19.87,12.66,0.145,5.0,0.729,0.0,0.267,50,224.6,3074.9,2430.9,2219.6,5038.3,47535.2,571.3,720,81157.2,416.8,28,617.2,6897.1
CHN_G0695,413250.0,1428750.0,80.200298,12.922946,18.83,1.21,0.11,5.0,0.782,0.003,0.182,50,113.4,2580.5,2039.8,2494.7,4547.1,47856.1,3062.4,364,49750.9,269.8,14,836.0,6658.6
CHN_G0696,413750.0,1428750.0,80.204907,12.92296,14.36,2.17,0.241,12.0,0.862,0.004,0.123,50,57.0,2088.7,1648.7,2828.9,4057.3,48180.0,5626.6,138,36201.8,433.4,12,1231.6,6450.1
CHN_G0697,414250.0,1428750.0,80.209516,12.922974,4.01,0.61,0.728,308.0,0.719,0.002,0.274,50,157.7,1602.0,1207.2,2798.4,3570.3,48507.0,727.3,61,14768.9,727.3,7,1683.7,6274.5
CHN_G0698,414750.0,1428750.0,80.214125,12.922988,1.39,0.56,0.783,305.0,0.066,0.0,0.934,30,592.9,1127.0,743.4,2819.5,3080.2,48836.8,0.0,7,2532.5,1105.6,0,2157.0,6134.8
CHN_G0699,415250.0,1428750.0,80.218734,12.923001,1.03,0.59,0.746,294.0,0.0,0.0,0.94,40,909.7,688.3,384.9,2927.2,2589.9,49169.6,0.0,43,40017.3,1433.4,0,2640.2,6033.5
CHN_G0700,415750.0,1428750.0,80.223343,12.923015,7.08,3.02,0.368,294.0,0.11,0.006,0.864,30,518.2,413.0,444.0,3112.3,2099.6,49505.1,0.0,49,46623.0,1362.5,0,2502.6,5972.4
CHN_G0701,416250.0,1428750.0,80.227952,12.923029,5.06,2.66,0.487,51.0,0.338,0.054,0.523,30,21.6,140.5,805.7,3362.3,1609.2,49843.4,2841.6,135,71580.2,1111.0,0,2452.2,5952.8
CHN_G0702,416750.0,1428750.0,80.232561,12.923042,0.52,1.4,0.759,156.0,0.376,0.109,0.384,50,267.8,36.2,1265.4,3663.8,1118.9,50184.4,307.7,477,69120.7,987.1,1,2502.8,5975.1
CHN_G0703,417250.0,1428750.0,80.23717,12.923056,6.31,3.32,0.458,241.0,0.417,0.091,0.448,50,172.7,185.4,1747.4,4005.3,628.6,50527.8,887.7,86,15377.6,1074.3,0,2648.5,6038.9
CHN_G0704,417750.0,1428750.0,80.241778,12.923069,1.25,0.27,0.82,312.0,0.203,0.015,0.666,40,228.5,94.7,2237.3,4377.3,139.0,50873.7,176.5,91,20481.2,1331.7,0,2714.4,6142.9
CHN_G0705,418250.0,1428750.0,80.246387,12.923083,3.0,1.36,0.684,312.0,0.899,0.0,0.097,50,59.9,371.8,2730.8,4772.7,337.9,51214.3,5167.0,97,13896.6,1252.3,0,2761.7,6285.0
CHN_G0706,418750.0,1428750.0,80.250996,12.923096,9.28,1.58,0.253,57.0,0.804,0.0,0.195,50,161.9,871.8,3226.4,5150.5,837.2,51555.4,528.4,93,23461.3,1241.3,0,2895.8,6462.8
CHN_G0707,419250.0,1428750.0,80.255605,12.923109,7.81,1.55,0.306,57.0,0.236,0.028,0.709,10,238.4,1371.7,3723.1,5331.7,1327.9,51899.0,421.8,11,2757.0,1418.9,0,3105.5,6673.4
CHN_G0708,419750.0,1428750.0,80.260214,12.923122,0.0,0.0,0.748,57.0,0.0,0.993,0.001,80,431.3,1871.7,4220.6,5552.2,1815.7,52245.2,0.0,0,0.0,1727.9,0,3376.8,6913.8
CHN_G0709,420250.0,1428750.0,80.264823,12.923135,0.0,0.0,0.69,57.0,0.0,1.0,0.0,80,887.0,2371.7,4718.7,5807.5,2303.5,52593.8,0.0,0,0.0,2111.4,0,3696.1,7181.0
CHN_G0710,420750.0,1428750.0,80.269432,12.923148,0.0,0.0,0.608,57.0,0.0,1.0,0.0,80,1373.8,2871.7,5217.1,6093.1,2791.3,52944.9,0.0,0,0.0,2535.9,0,4052.1,7472.2
CHN_G0711,421250.0,1428750.0,80.274041,12.923161,0.0,0.0,0.582,57.0,0.0,1.0,0.0,80,1867.6,3371.7,5715.8,6405.1,3279.1,53298.3,0.0,0,0.0,2983.8,0,4436.0,7784.6
CHN_G0712,421750.0,1428750.0,80.27865,12.923174,0.0,0.0,0.582,57.0,0.0,1.0,0.0,80,2364.0,3871.7,6214.7,6739.8,3766.8,53654.1,0.0,0,0.0,3446.1,0,4841.2,8115.8
CHN_G0713,422250.0,1428750.0,80.283259,12.923187,0.0,0.0,0.582,57.0,0.0,1.0,0.0,80,2861.7,4371.7,6713.7,7094.0,4254.6,54012.2,0.0,0,0.0,3917.6,0,5262.7,8463.6
CHN_G0714,422750.0,1428750.0,80.287868,12.923199,0.0,0.0,0.582,57.0,0.0,1.0,0.0,80,3360.1,4871.7,7212.9,7464.9,4743.8,54372.5,0.0,0,0.0,4395.5,0,5696.9,8826.1
CHN_G0715,402250.0,1429250.0,80.098887,12.927136,19.12,1.23,0.895,110.0,0.896,0.0,0.104,50,9528.2,342.5,8683.1,1055.4,15440.2,40265.6,0.0,0,0.0,416.0,12,1531.9,4184.2
CHN_G0716,402750.0,1429250.0,80.103496,12.927152,27.01,1.08,0.562,225.0,0.878,0.0,0.122,50,9144.4,822.2,8199.8,1371.6,14950.0,40577.5,0.0,0,0.0,76.8,20,1037.9,3739.8
CHN_G0717,403250.0,1429250.0,80.108105,12.927168,35.27,3.39,0.229,123.0,0.877,0.0,0.12,50,8772.4,1306.0,7718.8,1773.2,14459.8,40893.1,0.0,0,0.0,88.2,35,554.9,3311.3
CHN_G0718,403750.0,1429250.0,80.112714,12.927184,35.45,0.71,0.399,124.0,0.893,0.0,0.102,50,8413.6,1786.8,7240.3,2022.0,13969.6,41212.4,0.0,0,0.0,31.6,50,196.4,2905.7
CHN_G0719,404250.0,1429250.0,80.117323,12.927199,36.97,1.73,0.42,28.0,0.918,0.0,0.076,50,8069.9,2264.1,6764.9,1701.2,13479.4,41535.2,0.0,0,0.0,177.3,42,518.9,2534.0
CHN_G0720,404750.0,1429250.0,80.121931,12.927215,30.46,1.19,0.725,185.0,0.589,0.0,0.41,50,7743.2,2741.4,6293.3,1349.8,12989.2,41861.5,0.0,0,0.0,347.9,59,999.9,2213.5
CHN_G0721,405250.0,1429250.0,80.12654,12.92723,33.87,1.5,0.451,167.0,0.567,0.0,0.427,50,7435.8,3223.0,5826.4,908.3,12499.1,42191.2,0.0,0,0.0,93.4,50,808.8,1969.3
CHN_G0722,405750.0,1429250.0,80.131149,12.927246,34.08,1.7,0.395,167.0,0.986,0.0,0.013,50,7058.5,3399.0,5365.5,572.8,12008.0,42524.2,0.0,0,0.0,162.7,38,650.2,1832.1
CHN_G0723,406250.0,1429250.0,80.135758,12.927261,27.89,0.77,0.688,301.0,0.972,0.0,0.026,50,6576.2,3460.9,4912.3,399.2,11516.8,42860.5,0.0,0,0.0,372.4,39,480.6,1826.2
CHN_G0724,406750.0,1429250.0,80.140367,12.927276,23.39,0.93,0.811,129.0,0.908,0.0,0.091,50,6096.9,3592.0,4469.1,533.7,11025.7,43200.0,0.0,0,0.0,307.6,18,734.3,1952.8
CHN_G0725,407250.0,1429250.0,80.144976,12.927291,23.22,1.58,0.69,68.0,0.955,0.0,0.045,50,5621.1,3785.1,4039.2,954.1,10534.6,43542.5,0.0,0,0.0,531.5,22,1160.8,2189.0
CHN_G0726,407750.0,1429250.0,80.149585,12.927306,24.76,1.75,0.489,68.0,0.889,0.0,0.11,50,5150.0,4031.3,3627.2,1332.8,10043.4,43888.1,0.0,0,0.0,190.6,12,1629.7,2504.0
CHN_G0727,408250.0,1429250.0,80.154194,12.927321,22.83,0.91,0.515,74.0,0.869,0.0,0.119,50,4680.8,4321.6,3240.2,1163.6,9552.3,44236.6,0.0,0,0.0,431.3,8,2112.8,2872.0
CHN_G0728,408750.0,1429250.0,80.158803,12.927336,20.28,2.29,0.614,74.0,0.836,0.0,0.164,50,4181.1,4647.7,2886.8,1056.1,9061.1,44588.0,0.0,0,0.0,393.1,5,2602.4,3275.2
CHN_G0729,409250.0,1429250.0,80.163412,12.927351,21.16,2.57,0.552,108.0,0.334,0.0,0.666,10,3681.4,5002.5,2582.0,1032.3,8570.0,44942.2,0.0,209,26479.2,624.1,3,3068.6,3702.1
CHN_G0730,409750.0,1429250.0,80.168021,12.927366,21.18,0.55,0.511,326.0,0.01,0.0,0.983,10,3181.9,5380.5,2345.2,1155.7,8078.8,45278.1,0.0,590,57719.6,724.0,1,3136.4,4145.3
CHN_G0731,410250.0,1429250.0,80.17263,12.92738,32.46,7.57,0.0,313.0,0.0,0.0,1.0,10,2682.5,5546.9,2189.3,1399.2,7587.7,45582.0,0.0,277,50446.3,978.1,1,2674.8,4600.2
CHN_G0732,410750.0,1429250.0,80.177239,12.927395,24.54,4.11,0.222,331.0,0.0,0.0,1.0,10,2183.4,5047.0,2054.7,1501.2,7096.6,45889.3,0.0,61,9291.3,821.4,5,2229.9,5063.6
CHN_G0733,411250.0,1429250.0,80.181848,12.92741,16.43,1.46,0.651,207.0,0.142,0.087,0.77,10,1684.8,4547.0,2031.7,1379.6,6606.6,46200.0,0.0,0,0.0,702.1,7,1814.0,5533.4
CHN_G0734,411750.0,1429250.0,80.186457,12.927424,5.06,3.27,1.0,137.0,0.414,0.375,0.208,50,1187.5,4047.1,2126.2,1429.1,6118.2,46514.0,0.0,0,0.0,900.7,7,1452.1,6008.1
CHN_G0735,412250.0,1429250.0,80.191066,12.927438,10.42,1.13,0.788,299.0,0.29,0.0,0.703,10,693.8,3547.2,2297.9,1548.1,5629.7,46831.2,0.0,56,13887.7,922.4,1,1194.4,6486.6
CHN_G0736,412750.0,1429250.0,80.195675,12.927452,11.26,5.56,0.639,12.0,0.797,0.0,0.202,50,210.7,3047.4,2500.6,1803.1,5139.4,47151.6,1515.6,91,17776.1,425.1,12,1115.6,6470.5
CHN_G0737,413250.0,1429250.0,80.200284,12.927467,15.77,2.26,0.276,12.0,0.837,0.0,0.142,50,88.1,2547.6,2317.1,2144.7,4649.1,47475.0,6280.2,95,16956.3,102.5,14,1250.0,6215.6
CHN_G0738,413750.0,1429250.0,80.204893,12.927481,15.91,2.39,0.141,12.0,0.93,0.0,0.066,50,48.2,2047.9,1861.3,2335.1,4158.8,47801.6,3131.6,378,63823.9,66.3,15,1542.8,5991.7
CHN_G0739,414250.0,1429250.0,80.209502,12.927495,8.18,1.72,0.49,178.0,0.946,0.0,0.054,50,370.2,1548.4,1435.2,2299.1,3668.4,48131.1,0.0,454,68280.6,414.1,13,1923.1,5802.3
CHN_G0740,414750.0,1429250.0,80.214111,12.927509,2.15,1.01,0.752,178.0,0.604,0.0,0.386,50,680.9,1049.5,1074.8,2324.7,3178.1,48463.5,0.0,400,51924.7,773.1,3,2348.7,5651.0
CHN_G0741,415250.0,1429250.0,80.21872,12.927522,1.29,0.39,0.74,293.0,0.032,0.0,0.959,40,1093.8,552.3,866.4,2454.2,2687.9,48798.8,0.0,336,58461.2,997.1,1,2799.0,5540.7
CHN_G0742,415750.0,1429250.0,80.223329,12.927536,1.11,0.72,0.727,294.0,0.0,0.0,0.835,40,657.7,92.8,915.7,2672.3,2196.9,49136.8,0.0,468,69270.5,1064.6,0,2978.2,5474.2
CHN_G0743,416250.0,1429250.0,80.227938,12.92755,1.68,2.22,0.691,214.0,0.39,0.0,0.476,50,285.7,250.8,1137.8,2959.7,1708.6,49477.7,422.5,185,26942.6,700.0,8,2669.8,5452.8
CHN_G0744,416750.0,1429250.0,80.232547,12.927563,5.96,2.19,0.439,214.0,0.902,0.0,0.086,50,140.1,424.0,1498.9,3298.2,1220.8,49820.9,5047.8,33,6307.0,487.2,9,2426.2,5477.2
CHN_G0745,417250.0,1429250.0,80.237156,12.927577,7.27,2.15,0.399,241.0,0.872,0.0,0.126,50,54.7,474.2,1923.2,3673.8,733.0,50166.7,5901.2,55,9733.0,628.7,9,2268.3,5546.7
CHN_G0746,417750.0,1429250.0,80.241765,12.92759,7.53,0.97,0.452,71.0,0.659,0.072,0.213,50,10.6,342.7,2377.1,4076.2,245.3,50507.7,3717.5,111,16269.7,970.9,2,2214.5,5659.7
CHN_G0747,418250.0,1429250.0,80.246374,12.927604,3.25,0.48,0.69,71.0,0.45,0.04,0.481,50,138.0,610.5,2846.5,4498.2,242.5,50848.6,778.5,116,21172.5,1366.2,0,2272.1,5813.7
CHN_G0748,418750.0,1429250.0,80.250983,12.927617,7.82,2.52,0.356,77.0,0.603,0.017,0.38,50,407.6,1009.2,3324.9,4679.6,730.3,51192.1,0.0,177,31682.4,1735.5,0,2433.3,6005.4
CHN_G0749,419250.0,1429250.0,80.255592,12.92763,9.04,0.99,0.242,55.0,0.352,0.0,0.636,30,736.6,1462.9,3808.8,4878.3,1218.1,51538.2,0.0,271,63695.7,1866.6,0,2679.5,6231.5
CHN_G0750,419750.0,1429250.0,80.260201,12.927643,0.0,0.0,0.754,55.0,0.004,0.901,0.05,80,829.0,1939.6,4296.4,5118.4,1705.9,51886.8,0.0,557,74409.7,2111.1,0,2989.7,6488.3
